Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
12,165,row-ggp3.n832~4b9u,rv-s5ca_puui_grye,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0191,Astoria Park,AstrPk,9,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),8570.89494423,0.248513483387362,66270914,09/25/2025 03:23:00 PM,09/27/2025 09:45:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),SC1,Street,11105,18-00 DITMARS BOULEVARD,DITMARS BOULEVARD,SHORE BLVD,19 ST,ROBERT F KENNEDY BRIDGE,SHORE BOULEVARD,ADDRESS,ASTORIA,ROBERT F KENNEDY BRIDGE,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/27/2025 09:45:00 AM,01 QUEENS,22,Precinct 114,4240009995,QUEENS,1006545,224307,ONLINE,Unspecified,QUEENS,,,,,,,,40.782319005570002,-73.919494735399994,POINT (-73.919494735396 40.782319005574),0.027618553387712,0.000026509854950
1069,166,row-zweg_pxrs-rctp,rv-ub4a_jwj6~iy8r,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0201,Long Island City-Hunters Point,LIC,0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),37374.7359056,2.563720649112720,67986594,02/13/2026 07:53:00 AM,02/12/2026 02:55:00 PM,DEP,Department of Environmental Protection,Water System,No Water (WNW),WNW,Crosswalk,11101,43-10 23 STREET,23 STREET,43 AVE,44 AVE,49 AVENUE,SKILLMAN AVENUE,ADDRESS,LONG ISLAND CITY,49 AVENUE,N/A,Open,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,02/12/2026 02:55:00 PM,02 QUEENS,26,Precinct 108,4004400001,QUEENS,999810,212359,PHONE,Unspecified,QUEENS,,,,,,,,40.749539266799999,-73.943841872890005,POINT (-73.943841872892 40.749539266804),0.121879105323917,0.000273347208896
1670,167,row-m5k3~ghyr_qsun,rv-htfa-svrd_bxvk,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0202,Sunnyside,Snnysd,0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),34952.1550938,4.431684394293080,67988524,02/13/2026 04:32:00 PM,02/13/2026 09:54:00 AM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),WA1,Street,11101,48-02 VANDAM STREET,VANDAM STREET,48 AVE,49 AVE,47 AVENUE,48 AVENUE,ADDRESS,LONG ISLAND CITY,49 STREET,N/A,Open,,The Department of Transportation will inspect the condition and will determine the next action.,02/13/2026 01:08:33 PM,02 QUEENS,26,Precinct 108,4002840014,QUEENS,1002439,209180,PHONE,Unspecified,QUEENS,,,,,,,,40.740808693459996,-73.934362059769995,POINT (-73.934362059772 40.740808693461),0.112809972609925,0.000472463228055
1052,168,row-ts2p_yvax_npwv,rv-yzgs.9tkc.t8ew,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0203,Woodside,Wdsd,0,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),31737.2242797,3.061189282554265,67980035,02/13/2026 05:11:00 PM,02/13/2026 08:41:27 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),SA,RESIDENTIAL BUILDING,11377,38-02 59 STREET,59 STREET,38 AVE,39 AVE,58 STREET,ROOSEVELT AVENUE,ADDRESS,WOODSIDE,LAUREL HILL BOULEVARD,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,02 QUEENS,26,Precinct 108,4012130094,QUEENS,1010768,211833,PHONE,Unspecified,QUEENS,,,,,,,,40.748069458309999,-73.904295080150007,POINT (-73.904295080147 40.748069458314),0.102039856927840,0.000326376965742
20,169,row-tvuq.n98s_ak2m,rv-9dvx.qfsm_vkyp,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0261,Sunnyside Yards (South),SnnysdYd_S,6,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),22732.905944,0.816023666517650,67823831,02/02/2026 06:47:00 PM,02/03/2026 05:55:00 PM,DEP,Department of Environmental Protection,Water System,No Water (WNW),WNW,Street,11104,47-07 BARNETT AVENUE,BARNETT AVENUE,39 AVE,48 ST,50 STREET,52 STREET,ADDRESS,SUNNYSIDE,BARNETT AVENUE,N/A,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",02/03/2026 05:55:00 PM,02 QUEENS,26,Precinct 108,4001420233,QUEENS,1007559,212544,PHONE,Unspecified,QUEENS,,,,,,,,40.750030014149999,-73.915874065599994,POINT (-73.915874065603 40.750030014146),0.077981036698608,0.000087009730565
19,170,row-q8dg.zvv4_2jy6,rv-zfed~dvim_eeg5,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0271,Calvary & Mount Zion Cemeteries,ClvryCem,7,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),22214.0785922,1.327762943934336,67892432,02/08/2026 04:32:00 PM,02/08/2026 06:50:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),SA3,Vehicle Lane,11377,48-36 58 STREET,58 STREET,58 PL,LAUREL HILL BLVD,53 AVENUE,MAURICE AVENUE,ADDRESS,WOODSIDE,BORDEN AVENUE,N/A,Closed,,The Department of Environmental Protection has investigated this complaint and has performed repair work.,02/08/2026 06:50:00 PM,02 QUEENS,26,Precinct 108,4026560115,QUEENS,1009561,208060,ONLINE,Unspecified,QUEENS,,,,,,,,40.737717057650002,-73.908665404199994,POINT (-73.908665404202 40.737717057653),0.069447470192740,0.000141544577672
2095,171,row-a44j~73hp_nn64,rv-djm2-bkn9.t2py,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0301,Jackson Heights,JcksnHts,0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),27113.8071125,3.652649544591909,67984781,02/13/2026 05:53:54 PM,02/13/2026 04:14:00 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA,RESIDENTIAL BUILDING,11372,89-04 34 AVENUE,34 AVENUE,25 AVE,30 AVE,30 AVENUE,77 STREET,ADDRESS,JACKSON HEIGHTS,35 AVENUE,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,03 QUEENS,25,Precinct 115,4014500001,QUEENS,1017951,214157,PHONE,Unspecified,QUEENS,,,,,,,,40.754423786979999,-73.878359620959998,POINT (-73.878359620955 40.754423786977),0.086737982205580,0.000389508689192
813,172,row-wvrr~kat7.ffpr,rv-i3uk.kr2n.ue39,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0302,East Elmhurst,EstElmhrst,0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),24418.5675844,2.672290892545548,67988000,02/13/2026 07:03:58 PM,02/12/2026 06:42:00 PM,DOT,Department of Transportation,Street Condition,Pothole,WC3,RESIDENTIAL BUILDING,11370,98-18 24 AVENUE,24 AVENUE,98 ST,99 ST,23 AVENUE,82 STREET,INTERSECTION,QUEENS,91 STREET,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,02/13/2026 07:03:58 PM,03 QUEENS,22,Precinct 115,4011090009,QUEENS,1015402,218487,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.766317864679998,-73.887539905639997,POINT (-73.887539905642 40.766317864683),0.081215486807787,0.000285002006017
789,173,row-7yht~bqwb.45va,rv-qgjy_bie8-56m2,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0303,North Corona,NrthCrna,0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),15547.7125587,1.297074275623981,67986473,02/13/2026 03:40:10 PM,02/13/2026 01:14:00 PM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,NO WATER,RESIDENTIAL BUILDING,11368,97-20 34 AVENUE,34 AVENUE,GRAND CENTRAL PY EB EN 34 AVE,PELL AVE,114 STREET,34 AVENUE,ADDRESS,CORONA,105 STREET,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,03 QUEENS,21,Precinct 115,4017310008,QUEENS,1020065,214452,ONLINE,Unspecified,QUEENS,,,,,,,,40.755225176000003,-73.870727789409997,POINT (-73.870727789411 40.755225175996),0.051864334172557,0.000138313496464
1825,174,row-iv87~bm4b~y3ur,rv-6ihk~47ea.anwi,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0401,Elmhurst,Elmhrst,0,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),31838.0546906,3.911458249393965,67980062,02/13/2026 11:17:00 PM,02/13/2026 08:00:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),WA2,RESIDENTIAL BUILDING,11373,85-35 GRAND AVENUE,GRAND AVENUE,VAN KLEECK ST,SIMONSON ST,41 AVENUE,WOODSIDE AVENUE,ADDRESS,ELMHURST,76 STREET,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,04 QUEENS,30,Precinct 110,4024740072,QUEENS,1017165,207262,PHONE,Unspecified,QUEENS,,,,,,,,40.735501716469997,-73.881230348629998,POINT (-73.881230348625 40.735501716469),0.103891677499814,0.000417007818443
1369,175,row-c89k_rqy3-dhm2,rv-iywf.c8q7-fgbe,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0402,Corona,Crna,0,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),22083.4236607,2.232088832190702,67985876,02/13/2026 10:13:11 AM,02/13/2026 10:13:11 AM,DOB,Department of Buildings,Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,BOWL STOPPED UP,RESIDENTIAL BUILDING,11368,41-09 NATIONAL STREET,NATIONAL STREET,97 ST,97 PL,60 AVENUE,JUNCTION BOULEVARD,ADDRESS,CORONA,JUNCTION BOULEVARD,N/A,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,02/13/2026 12:00:00 AM,04 QUEENS,21,Precinct 110,4019760003,QUEENS,1022160,211998,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.748480841049997,-73.863179852569999,POINT (-73.863179852567 40.748480841053),0.070782119419265,0.000237980661549
1205,176,row-mb9h-mtd5-6wz5,rv-rktg.anpc.wvar,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0501,Maspeth,Mspth,0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),53783.9659708,5.417654559027632,67981960,02/13/2026 11:06:47 PM,02/12/2026 11:25:00 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,ENTIRE APARTMENT,RESIDENTIAL BUILDING,11378,56-30 61 STREET,61 STREET,73 PL,74 ST,HAMILTON PLACE,JAY AVENUE,ADDRESS,MASPETH,METROPOLITAN AVENUE,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,05 QUEENS,30,Precinct 104,4027040072,QUEENS,1010749,203153,ONLINE,Unspecified,QUEENS,,,,,,,,40.724245073150001,-73.904397841450006,POINT (-73.90439784145 40.724245073149),0.176483868773782,0.000577446585978
1829,177,row-788v~5xx6-qjg2,rv-ywe7-p93c_8fw5,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0502,Ridgewood,Rdgwd,0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),33457.7886359,3.952971914649992,67983960,02/13/2026 04:39:41 PM,02/12/2026 12:30:00 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,N/A,Street,11385,60-85 71 AVENUE,71 AVENUE,60 LANE,FRESH POND ROAD,60 LANE,FRESH POND ROAD,ADDRESS,RIDGEWOOD,71 AVENUE,N/A,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,02/13/2026 04:42:18 PM,05 QUEENS,30,Precinct 104,4035370032,QUEENS,1013200,194951,ONLINE,Unspecified,QUEENS,,,,,,,,40.701724872210001,-73.895590488189995,POINT (-73.895590488193 40.701724872208),0.111256129553288,0.000421223467610
1051,178,row-a73j.s7ii-5uv9,rv-qap4-8bjf_259y,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0503,Glendale,Glndl,0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),41557.487625,2.787713674008833,67985650,02/13/2026 10:23:00 PM,02/13/2026 05:22:18 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),WA2,RESIDENTIAL BUILDING,11385,78-13 79 STREET,79 STREET,78 AVE,MYRTLE AVE,CENTRAL AVENUE,CYPRESS HILLS STREET,ADDRESS,RIDGEWOOD,77 AVENUE,N/A,Open,,HPD called the telephone number on file for this complaint.  Someone at that number indicated that the condition was corrected. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,02/13/2026 12:00:00 AM,05 QUEENS,32,Precinct 104,4038280024,QUEENS,1019925,195880,ONLINE,Unspecified,QUEENS,,,,,,,,40.704250199750000,-73.871331575360003,POINT (-73.871331575356 40.704250199752),0.137586139136219,0.000297045708401
969,179,row-qcys-evci-rbax,rv-hxzr_2b2h-7hnk,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0504,Middle Village,MddlVlg,0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),35018.3937272,3.246369360805835,67981414,02/13/2026 04:53:00 PM,02/13/2026 05:39:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),WC3,RESIDENTIAL BUILDING,11379,79-55 69 AVENUE,69 AVENUE,79 ST,80 ST,62 AVENUE,69 STREET,ADDRESS,MIDDLE VILLAGE,74 STREET,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,02/13/2026 05:39:00 PM,05 QUEENS,30,Precinct 104,4037990056,QUEENS,1019840,197920,PHONE,Unspecified,QUEENS,,,,,,,,40.709849854230001,-73.871627360480005,POINT (-73.87162736048 40.709849854226),0.113000004782208,0.000345998147833
5,180,row-6tyd~q8i3~v22f,rv-dq89-7ty5~hrzi,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0571,Mount Olivet & All Faiths Cemeteries,MtOlvtCem,7,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),19128.4475465,0.710417094168946,67874121,02/06/2026 08:24:33 AM,02/06/2026 01:42:30 PM,DOT,Department of Transportation,Street Condition,Plate Condition - Shifted,N/A,Street,11379,65 LANE,65 LANE,65 LANE,METROPOLITAN AVENUE,65 LANE,METROPOLITAN AVENUE,INTERSECTION,QUEENS,,N/A,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/06/2026 01:42:33 PM,05 QUEENS,30,Precinct 104,,QUEENS,1013631,198856,PHONE,Unspecified,QUEENS,,,,,,,,40.712441746499998,-73.894019029069995,POINT (-73.894019029072 40.712441746502),0.060858289689991,0.000075714057461
4,181,row-f34c-2xbg~2etn,rv-whhg_gkkv-vnfa,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0572,Middle Village Cemetery,MddlVlgCem,7,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),10370.4604998,0.512038666495217,65862572,08/15/2025 05:11:20 PM,08/18/2025 12:44:43 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,N/A,Street,11379,69 STREET,69 STREET,69 STREET,METROPOLITAN AVENUE,69 STREET,METROPOLITAN AVENUE,INTERSECTION,QUEENS,,N/A,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,08/18/2025 12:44:48 PM,05 QUEENS,30,Precinct 104,,QUEENS,1015750,198773,ONLINE,Unspecified,QUEENS,,,,,,,,40.712206640940003,-73.886375925569993,POINT (-73.88637592557 40.712206640939),0.034371118906242,0.000054565109364
27,182,row-zxzw_9s4e~j9cq,rv-5gj9~ucrc_3cbe,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0573,St. John Cemetery,StJhnCem,7,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),11694.1569622,0.813291666605386,67848551,02/02/2026 10:43:50 AM,02/03/2026 12:45:00 PM,DOT,Department of Transportation,Street Condition,Pothole,WA2,Street,11374,80-01 METROPOLITAN AVENUE,METROPOLITAN AVENUE,80 ST,COOPER AVE,65 DRIVE,WOODHAVEN BOULEVARD,INTERSECTION,QUEENS,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,02/03/2026 12:45:00 PM,06 QUEENS,30,Precinct 112,4030710001,QUEENS,1021915,201200,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.718844070279999,-73.864124524369998,POINT (-73.864124524371 40.718844070277),0.036959877483900,0.000086674923123
40,183,row-g8xv.ainm_ugwz,rv-vtr6~g8i3~9r6r,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0574,Highland Park-Cypress Hills Cemeteries (North),CyHlsCem_N,7,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),33067.8242367,2.901113946042152,67912295,02/09/2026 12:14:09 PM,02/10/2026 12:40:00 PM,DOT,Department of Transportation,Street Condition,Pothole,WC3,Street,11385,80 AVENUE,80 AVENUE,80 AVENUE,CYPRESS HILLS STREET,CYPRESS HILLS STREET,INTERBOROUGH PARKWAY,INTERSECTION,QUEENS,CYPRESS HILLS STREET,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,02/10/2026 12:40:00 PM,05 QUEENS,32,Precinct 104,4037500655,QUEENS,1016839,191479,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.692182394939998,-73.882483080430006,POINT (-73.882483080433 40.69218239494),0.106815261213806,0.000309081403519
505,184,row-twvp~qrm7-8wfk,rv-xhqb~ba8u-9ncy,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0601,Rego Park,RegoPk,0,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),26496.2223988,1.876041311020988,67978424,02/12/2026 09:25:53 AM,02/11/2026 01:50:00 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,N/A,Street,11374,62 DRIVE,62 DRIVE,62 DRIVE,QUEENS BOULEVARD,62 DRIVE,QUEENS BOULEVARD,INTERSECTION,ELMHURST,WETHEROLE STREET,N/A,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,02/12/2026 09:32:21 AM,06 QUEENS,30,Precinct 112,4030880023,QUEENS,1021783,205604,PHONE,Unspecified,QUEENS,,,,,,,,40.730932527989999,-73.864576148569995,POINT (-73.864576148567 40.730932527994),0.082637909397427,0.000199969288839
2086,185,row-7wb7~guhn_szug,rv-674s~4skz.e2r3,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0602,Forest Hills,FrstHls,0,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),36075.5951122,5.384206497129742,67987073,02/13/2026 08:44:00 PM,02/13/2026 08:48:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),WA2,Street,11375,67-40 BOOTH STREET,BOOTH STREET,67 RD,67 DR,JEWEL AVENUE,GRAND CENTRAL PARKWAY ET 12 EB,ADDRESS,FOREST HILLS,GRAND CENTRAL PARKWAY SR WEST,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,02/13/2026 08:48:00 PM,06 QUEENS,29,Precinct 112,4031690036,QUEENS,1025014,203498,ONLINE,Unspecified,QUEENS,,,,,,,,40.725137779370002,-73.852931067130001,POINT (-73.852931067127 40.725137779371),0.113226186788191,0.000573867848709
676,186,row-k8d4-9xdf-8jem,rv-yie8~gg4i~3ps8,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0701,College Point,CllgPt,0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),67457.4170399,6.197575816050351,67982372,02/13/2026 11:47:00 AM,02/13/2026 12:01:00 PM,DEP,Department of Environmental Protection,Water System,No Water (WNW),WNW,RESIDENTIAL BUILDING,11356,120-12 RIVIERA COURT,RIVIERA COURT,BEND,DEAD END,15 AVENUE,114 STREET,ADDRESS,COLLEGE POINT,124 STREET,N/A,Open,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,02/13/2026 12:01:00 PM,07 QUEENS,19,Precinct 109,4039167504,QUEENS,1026501,228943,ONLINE,Unspecified,QUEENS,,,,,,,,40.794970694699998,-73.847406342119996,POINT (-73.84740634212 40.794970694703),0.212120772133929,0.000661158007719
