Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
2381,144,row-46q2~ft5g.b2pv,rv-d87x-e3uz.zggt,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN0902,Manhattanville-West Harlem,Mnhttnvl,0,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),17357.2460682,0.997309781448646,67979357,02/13/2026 10:19:48 PM,02/13/2026 06:16:47 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10027,1430 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 MANHATTAN,7,Precinct 26,1019840001,MANHATTAN,996962,236718,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.816402788040001,-73.954074592859996,POINT (-73.95407459286 40.816402788039),0.054534295593005,0.000106449024819
7309,145,row-m7xy~cvb9-92hn,rv-rv4w-4w6g.fwxs,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN0903,Hamilton Heights-Sugar Hill,HmltnHts,0,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),17103.2131521,1.484944236325918,67986292,02/13/2026 11:54:49 PM,02/13/2026 06:48:08 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10031,610 WEST  145 STREET,WEST  145 STREET,,,,,ADDRESS,NEW YORK,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,09 MANHATTAN,7,Precinct 30,1020910038,MANHATTAN,997848,240429,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.826587113279999,-73.950866167970005,POINT (-73.950866167966 40.826587113279),0.054518642911336,0.000158518429711
6144,146,row-m6sb-ub4s-uf6k,rv-2c97~8r4i-e7fj,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1001,Harlem (South),Hrlm_S,0,MN10,MN10 Harlem (CD 10 Equivalent),16663.3393423,1.340272155091195,67980687,02/13/2026 11:21:53 PM,02/13/2026 09:13:22 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10026,225 CENTRAL PARK NORTH,CENTRAL PARK NORTH,,,,,ADDRESS,NEW YORK,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,10 MANHATTAN,9,Precinct 28,1018260013,MANHATTAN,996387,230672,PHONE,Unspecified,MANHATTAN,,,,,,,,40.799809001280003,-73.956162860579994,POINT (-73.956162860576 40.799809001284),0.052990041028908,0.000143026453944
11436,147,row-b5bb.3jr5.vk5z,rv-mxcz-tehf.pqyu,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1002,Harlem (North),Hrlm_N,0,MN10,MN10 Harlem (CD 10 Equivalent),32470.1550555,2.210462602521514,67982062,02/13/2026 11:22:08 PM,02/13/2026 09:13:21 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10030,138 WEST  133 STREET,WEST  133 STREET,,,,,ADDRESS,NEW YORK,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,10 MANHATTAN,9,Precinct 32,1019170048,MANHATTAN,999965,235627,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.813403467020002,-73.943228031359993,POINT (-73.94322803136 40.813403467017),0.078292009559829,0.000235939478250
2685,148,row-p2hf-ye72~r4eh,rv-tjxs-pd8a_mxp4,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1101,East Harlem (South),EstHrlm_S,0,MN11,MN11 East Harlem (CD 11 Equivalent),21636.7245234,1.547221598182379,67980627,02/13/2026 11:32:12 PM,02/12/2026 11:28:50 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10029,334 EAST  100 STREET,EAST  100 STREET,,,,,ADDRESS,NEW YORK,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,11 MANHATTAN,8,Precinct 23,1016710031,MANHATTAN,999819,225711,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.786187018109999,-73.943778461999997,POINT (-73.943778461996 40.786187018109),0.059932565541029,0.000165075887738
4506,149,row-n5aq.m5fn~497h,rv-pgp2-6ncb_i7w6,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1102,East Harlem (North),EstHrlm_N,0,MN11,MN11 East Harlem (CD 11 Equivalent),37229.5260912,2.426596772152155,67989250,02/13/2026 11:28:44 PM,02/13/2026 08:07:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10035,426 EAST  118 STREET,EAST  118 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,11 MANHATTAN,8,Precinct 25,1017110033,MANHATTAN,1002606,229646,PHONE,Unspecified,MANHATTAN,,,,,,,,40.796982180770001,-73.933703517769999,POINT (-73.933703517773 40.796982180771),0.087593978300571,0.000258942581364
3,150,row-edc2~3nuh~u6e3,rv-bayn.vfch_kh2g,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1191,Randall's Island,RndllsIsl,9,MN11,MN11 East Harlem (CD 11 Equivalent),28220.9641658,2.180144090139409,67555952,01/20/2026 10:59:51 AM,01/24/2026 01:02:16 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10035,64 SUNKEN GARDEN LOOP,SUNKEN GARDEN LOOP,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",01/24/2026 12:00:00 AM,11 MANHATTAN,8,Precinct 25,1018190010,MANHATTAN,1003248,225461,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.785494129260002,-73.931396640789998,POINT (-73.931396640789 40.785494129258),0.078751337515518,0.000232606960490
8077,151,row-4cmn.aacr-9fj2,rv-aanu~jfy9-i5xr,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1201,Washington Heights (South),WshHts_S,0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),22198.2608859,1.953563465796352,67980665,02/13/2026 11:35:14 PM,02/13/2026 09:50:53 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10032,655 WEST  160 STREET,WEST  160 STREET,,,,,ADDRESS,NEW YORK,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 MANHATTAN,7,Precinct 33,1021360098,MANHATTAN,999307,244152,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.836803310089998,-73.945585988999994,POINT (-73.945585988995 40.836803310087),0.068843900085242,0.000208586735417
8829,152,row-wx35-wqbk.mp2k,rv-y4ve~9f2n.is55,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1202,Washington Heights (North),WshHts_N,0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),26731.5955312,2.301550521405100,67989251,02/13/2026 11:50:51 PM,02/13/2026 02:24:18 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10040,1600 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 MANHATTAN,10,Precinct 34,1021610001,MANHATTAN,1003735,250785,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.855000279819997,-73.929564512940004,POINT (-73.929564512938 40.855000279818),0.083107341065168,0.000245799023718
4865,153,row-p2r7.ir5d.6rnm,rv-es56-hb4f-krdn,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1203,Inwood,Inwd,0,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),23742.6967587,1.341257711853327,67980637,02/13/2026 09:16:33 PM,02/13/2026 09:12:29 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10034,157 VERMILYEA AVENUE,VERMILYEA AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 MANHATTAN,10,Precinct 34,1022270010,MANHATTAN,1006422,255173,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.867037674149998,-73.919836881660004,POINT (-73.919836881662 40.867037674151),0.073067871351249,0.000143262882150
1,154,row-4km7_mjj6~b4je,rv-m93r-sqru.tt68,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1291,Highbridge Park,HghbrdgPk,9,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),27608.2158158,0.720145254800475,67787158,01/30/2026 01:33:53 PM,02/03/2026 08:58:26 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10032,630 EDGECOMBE AVENUE,EDGECOMBE AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/03/2026 12:00:00 AM,12 MANHATTAN,10,Precinct 33,,MANHATTAN,1001757,244255,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.837081498149999,-73.936731746329997,POINT (-73.936731746326 40.837081498151),0.080854243910523,0.000076898172683
5,155,row-yagp-tzrp.ubcf,rv-n27m_6mj3_wf68,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN1292,Inwood Hill Park,InwdHlPk,9,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),23769.6972557,0.929754276488181,67667092,01/28/2026 10:15:42 PM,02/01/2026 03:59:47 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10034,570 WEST  214 STREET,WEST  214 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/01/2026 12:00:00 AM,12 MANHATTAN,10,Precinct 34,1022550001,MANHATTAN,1006555,256695,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.871214762869997,-73.919350952589994,POINT (-73.919350952593 40.871214762866),0.065823390754811,0.000099318584335
1,156,row-ime5~ca64-rndk,rv-zded.srpq~ggsu,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,1,Manhattan,061,MN6491,Central Park,CntrlPk,9,MN64,MN64 Central Park (JIA 64 Equivalent),32721.0974785,3.559384321147676,64645480,04/14/2025 08:48:06 AM,04/14/2025 10:05:32 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10000,2 TERRACE DRIVE,TERRACE DRIVE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,04/14/2025 12:00:00 AM,64 MANHATTAN,6,Precinct 22,,MANHATTAN,993355,220717,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.772488831940002,-73.967127510729995,POINT (-73.967127510728 40.772488831939),0.099740435048449,0.000379714763729
826,157,row-czu8_iq6b_4w6j,rv-bz8a.ikae-xsna,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0101,Astoria (North)-Ditmars-Steinway,Astr_N,0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),47392.9789879,5.416465159041295,67987764,02/13/2026 12:39:01 AM,02/13/2026 02:48:33 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11105,21-78 35 STREET,35 STREET,,,,,ADDRESS,ASTORIA,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 QUEENS,22,Precinct 114,4008307501,QUEENS,1009659,221791,PHONE,Unspecified,QUEENS,,,,,,,,40.775404849979999,-73.908259880450004,POINT (-73.908259880446 40.77540484998),0.148197619212547,0.000577784579732
394,158,row-mz6e.uf2a-emek,rv-a68i_6rx4~8e2c,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0102,Old Astoria-Hallets Point,OldAstr,0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),15102.2622804,1.030406677765443,67980605,02/13/2026 11:22:48 AM,02/12/2026 06:20:27 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11106,14-51 31 AVENUE,31 AVENUE,,,,,ADDRESS,ASTORIA,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 QUEENS,22,Precinct 114,4005340103,QUEENS,1003510,218941,ONLINE,Unspecified,QUEENS,,,,,,,,40.767597883100002,-73.930469225760007,POINT (-73.930469225759 40.7675978831),0.047798593337846,0.000109906761668
2258,159,row-r5ae~7qhe~q7ts,rv-9amw~wrby.qcdd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0103,Astoria (Central),Astr_C,0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),21571.9915364,1.958869176131706,67983559,02/13/2026 06:21:21 PM,02/09/2026 11:14:20 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11102,25-34 CRESCENT STREET,CRESCENT STREET,,,,,ADDRESS,ASTORIA,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,01 QUEENS,22,Precinct 114,4008720068,QUEENS,1005827,220671,ONLINE,Unspecified,QUEENS,,,,,,,,40.772340929240002,-73.922099044199996,POINT (-73.922099044198 40.772340929242),0.068233591324626,0.000208915644570
855,160,row-rjuj.xns4_njvb,rv-xfqh.m8pr_cmcm,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN0104,Astoria (East)-Woodside (North),Astr_E,0,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),24360.9286823,2.419409685870646,67984926,02/13/2026 11:00:16 PM,02/11/2026 11:29:41 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11377,31-21 54 STREET,54 STREET,,,,,ADDRESS,WOODSIDE,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,01 QUEENS,25,Precinct 114,4011320044,QUEENS,1009950,214838,ONLINE,Unspecified,QUEENS,,,,,,,,40.756319833029998,-73.907235799960006,POINT (-73.907235799959 40.756319833034),0.079175227618336,0.000258014754507
